DOI,Title,Solvent_Name,Solvent_Type,Battery_Chemistry_Std,SMILES,Concentration_M,Temperature_C,Time_hrs,SLR_gL,Has_Reductant,Reductant_Std,Target_Metal,Efficiency_pct,Source,Augmentation_Method,RDKIT_MW,RDKIT_LogP,RDKIT_TPSA,RDKIT_HBD,RDKIT_HBA,RDKIT_RotBonds,RDKIT_RingCount,RDKIT_AromaticRings,RDKIT_HeavyAtoms,RDKIT_Has_Carboxyl,RDKIT_Has_Hydroxyl,RDKIT_Has_Halogen,RDKIT_Has_Phosphorus,RDKIT_Is_Ionic,RDKIT_Morgan_FP_Density,EHS_Environment,EHS_Health,EHS_Safety,EHS_Total,GreenScore
https://doi.org/10.1016/j.hydromet.2021.105718,,Benzoyltrifluoroacetone (HBTA),Organic Solvent,Unknown,O=C(CC(=O)c1ccccc1)C(F)(F)F,0.2,25.0,0.033,32.9548,0,None,Li,25.0,Derived,Metal_Expansion,216.16,2.391,34.14,0,2,3,1,1,15,0,0,1,0,0,0.0234,6.25,7.75,6.0,6.8,35.6
10.1016/j.jece.2021.105232,,Oxalic Acid,Organic Acid,Other,C(=O)(C(=O)O)O,0.25,80.0,1.5,100.0,1,H2O2,Li,99.0,Derived,Metal_Expansion,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,2.5,5.0,4.0,3.8,68.9
10.1016/j.jece.2021.105232,,Oxalic Acid,Organic Acid,Other,C(=O)(C(=O)O)O,0.25,80.0,1.5,100.0,1,H2O2,Cu,99.0,Derived,Metal_Expansion,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,2.5,5.0,4.0,3.8,68.9
10.1016/j.mineng.2021.107204,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5,95.0,0.33,20.0,1,H2O2,Al,93.0,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.mineng.2021.107204,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5,95.0,0.33,20.0,1,H2O2,Co,90.0,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.mineng.2021.107204,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5,95.0,0.33,20.0,1,H2O2,Li,96.0,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.mineng.2021.107204,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5,95.0,0.33,20.0,1,H2O2,Mn,94.0,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.mineng.2021.107204,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5,95.0,0.33,20.0,1,H2O2,Ni,94.0,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1080/08827508.2021.2017925,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.7842,60.0,5.0,26.2987,1,H2O2,Co,96.0,Real,Original,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.resconrec.2021.105416,,Organic Aqua Regia (OAR),Organic Acid,LCO,CC(=O)O.OO,1.0461,65.0,1.0,30.0,1,H2O2,Li,99.0,Derived,Metal_Expansion,94.07,0.108,77.76,3,3,0,0,0,6,1,1,0,0,0,0.0068,2.75,5.25,4.0,4.0,66.7
10.1016/j.resconrec.2021.105416,,Organic Aqua Regia (OAR),Organic Acid,LCO,CC(=O)O.OO,1.0461,65.0,1.0,30.0,1,H2O2,Co,94.0,Derived,Metal_Expansion,94.07,0.108,77.76,3,3,0,0,0,6,1,1,0,0,0,0.0068,2.75,5.25,4.0,4.0,66.7
10.1039/d1ra04979h,,"Citric Acid, Salicylic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.OC(=O)c1ccccc1O,1.5,90.0,1.5,15.0,1,H2O2,Co,99.5,Derived,Metal_Expansion,330.25,-0.158,189.66,6,6,6,1,1,23,1,1,0,0,0,0.0273,1.5,3.0,2.75,2.35,85.0
10.1039/d1ra04979h,,"Citric Acid, Salicylic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.OC(=O)c1ccccc1O,1.5,90.0,1.5,15.0,1,H2O2,Li,97.0,Derived,Metal_Expansion,330.25,-0.158,189.66,6,6,6,1,1,23,1,1,0,0,0,0.0273,1.5,3.0,2.75,2.35,85.0
10.1016/j.seppur.2020.117930,,"Acetic Acid, Ascorbic Acid",Organic Acid,Other,CC(=O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.7,50.0,0.67,20.0,1,Bagasse,Li,98.9,Derived,Metal_Expansion,236.18,-1.316,144.52,5,7,2,1,0,16,1,1,0,0,0,0.0293,1.25,3.0,3.0,2.3,85.6
10.1016/j.seppur.2020.117930,,"Acetic Acid, Ascorbic Acid",Organic Acid,Other,CC(=O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.7,50.0,0.67,20.0,1,Bagasse,Ni,94.8,Derived,Metal_Expansion,236.18,-1.316,144.52,5,7,2,1,0,16,1,1,0,0,0,0.0293,1.25,3.0,3.0,2.3,85.6
10.1016/j.seppur.2020.117930,,"Acetic Acid, Ascorbic Acid",Organic Acid,Other,CC(=O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.7,50.0,0.67,20.0,1,Bagasse,Co,95.6,Derived,Metal_Expansion,236.18,-1.316,144.52,5,7,2,1,0,16,1,1,0,0,0,0.0293,1.25,3.0,3.0,2.3,85.6
10.1016/j.seppur.2020.117930,,"Acetic Acid, Ascorbic Acid",Organic Acid,Other,CC(=O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.7,50.0,0.67,20.0,1,Bagasse,Mn,94.3,Derived,Metal_Expansion,236.18,-1.316,144.52,5,7,2,1,0,16,1,1,0,0,0,0.0293,1.25,3.0,3.0,2.3,85.6
10.1021/acs.energyfuels.2c01591,,Oxalic Acid,Organic Acid,NMC,C(=O)(C(=O)O)O,1.0,180.0,12.0,10.0,0,None,Overall,97.3,Real,Original,90.03,-0.844,74.6,2,2,0,0,0,6,1,1,0,0,0,0.0059,2.5,5.0,4.0,3.8,68.9
10.1021/acssuschemeng.2c02553,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,1.1125,80.3377,4.0,22.4605,1,H2O2,Li,97.58,Derived,Metal_Expansion,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.5,2.7,81.1
10.1021/acssuschemeng.2c02553,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,1.1125,80.3377,4.0,22.4605,1,H2O2,Co,98.59,Derived,Metal_Expansion,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.5,2.7,81.1
10.1021/acs.iecr.2c00295,,Tetrabutylammonium bisulfate ([N4444]HSO4),Ionic Liquid,Unknown,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)O,1.3087,25.0,4.1192,33.7814,0,None,Co,98.4,Derived,Metal_Expansion,340.55,4.351,74.6,2,2,12,0,0,22,0,1,0,0,1,0.0176,4.5,5.75,1.75,4.45,61.7
10.1021/acs.iecr.2c00295,,Tetrabutylammonium bisulfate ([N4444]HSO4),Ionic Liquid,Unknown,CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)O,1.3087,25.0,4.1192,33.7814,0,None,Ni,98.7,Derived,Metal_Expansion,340.55,4.351,74.6,2,2,12,0,0,22,0,1,0,0,1,0.0176,4.5,5.75,1.75,4.45,61.7
10.1021/acs.iecr.2c03293,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.25,90.0,5.0,30.0,1,H2O2,Li,99.8,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1021/acs.iecr.2c03293,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.25,90.0,5.0,30.0,1,H2O2,Co,96.46,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jece.2022.108250,,Acetic Acid,Organic Acid,Other,CC(=O)O,2.0,70.0,0.67,20.0,1,H2O2,Li,98.56,Derived,Metal_Expansion,60.05,0.091,37.3,1,1,0,0,0,4,1,1,0,0,0,0.0068,3.25,5.75,4.25,4.45,61.7
10.1016/j.jece.2022.108250,,Acetic Acid,Organic Acid,Other,CC(=O)O,2.0,70.0,0.67,20.0,1,H2O2,Co,94.61,Derived,Metal_Expansion,60.05,0.091,37.3,1,1,0,0,0,4,1,1,0,0,0,0.0068,3.25,5.75,4.25,4.45,61.7
10.1016/j.jece.2022.108250,,Acetic Acid,Organic Acid,Other,CC(=O)O,2.0,70.0,0.67,20.0,1,H2O2,Ni,96.39,Derived,Metal_Expansion,60.05,0.091,37.3,1,1,0,0,0,4,1,1,0,0,0,0.0068,3.25,5.75,4.25,4.45,61.7
10.1016/j.jece.2022.108250,,Acetic Acid,Organic Acid,Other,CC(=O)O,2.0,70.0,0.67,20.0,1,H2O2,Mn,97.97,Derived,Metal_Expansion,60.05,0.091,37.3,1,1,0,0,0,4,1,1,0,0,0,0.0068,3.25,5.75,4.25,4.45,61.7
10.1016/j.jece.2022.108250,,Acetic Acid,Organic Acid,Other,CC(=O)O,2.0,70.0,0.67,20.0,1,H2O2,Al,94.7,Derived,Metal_Expansion,60.05,0.091,37.3,1,1,0,0,0,4,1,1,0,0,0,0.0068,3.25,5.75,4.25,4.45,61.7
10.1016/j.jhazmat.2021.127481,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2.0,150.0,0.5,50.0,1,Glucose,Ni,90.7,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127481,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2.0,150.0,0.5,50.0,1,Glucose,Li,98.3,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127481,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2.0,150.0,0.5,50.0,1,Glucose,Mn,94.9,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127481,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2.0,150.0,0.5,50.0,1,Glucose,Co,95.6,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127910,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5,80.0,2.0,20.0,1,H2O2,Li,100.0,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127910,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.5,80.0,2.0,20.0,1,H2O2,Co,96.4,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127214,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.0,150.0,1.0,50.0,1,Glucose,Ni,98.3,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127214,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.0,150.0,1.0,50.0,1,Glucose,Li,99.1,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127214,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.0,150.0,1.0,50.0,1,Glucose,Mn,98.7,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.jhazmat.2021.127214,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.0,150.0,1.0,50.0,1,Glucose,Co,97.7,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.3291,80.0,2.5175,30.0,1,Copper,Co,97.0,Derived,Metal_Expansion,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,6.0,6.25,3.5,5.6,48.9
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.3291,80.0,2.5175,30.0,1,Copper,Cu,99.0,Derived,Metal_Expansion,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,6.0,6.25,3.5,5.6,48.9
10.1039/d1gc03776e,,Di-(2-ethylhexyl)phosphoric acid (D2EHPA),Organic Acid,LCO,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.3291,80.0,2.5175,30.0,1,Copper,Li,87.0,Derived,Metal_Expansion,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,6.0,6.25,3.5,5.6,48.9
10.3390/su14063335,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.4,75.0,1.25,20.0,0,None,Co,99.5,Real,Original,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1002/celc.202201059,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.25,90.0,0.5,15.0,1,H2O2,Overall,100.0,Real,Original,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.hydromet.2022.106012,,p-toluene sulfonic acid,Organic Acid,LCO,Cc1ccc(cc1)S(=O)(=O)O,1.5,80.0,1.0,30.0,1,H2O2,Li,100.0,Derived,Metal_Expansion,172.2,1.242,54.37,1,2,1,1,1,11,0,1,0,0,0,0.0176,3.5,5.5,3.5,4.3,63.3
10.1016/j.hydromet.2022.106012,,p-toluene sulfonic acid,Organic Acid,LCO,Cc1ccc(cc1)S(=O)(=O)O,1.5,80.0,1.0,30.0,1,H2O2,Co,99.0,Derived,Metal_Expansion,172.2,1.242,54.37,1,2,1,1,1,11,0,1,0,0,0,0.0176,3.5,5.5,3.5,4.3,63.3
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.2918,83.6254,3.303,15.2075,1,H2O2,Co,99.0,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.2918,83.6254,3.303,15.2075,1,H2O2,Li,99.0,Derived,Metal_Expansion,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
10.1016/j.seppur.2022.122343,,Di-(2-ethylhexyl) phosphoric acid (D2EHPA),Organic Acid,Unknown,CCCCC(CC)COP(=O)(OCC(CC)CCCC)O,1.3005,25.0,0.083,33.6734,0,None,Overall,99.0,Real,Original,322.43,5.553,55.76,1,3,14,0,0,21,0,1,0,1,0,0.0254,6.0,6.25,3.5,5.6,48.9
10.1080/15422119.2022.2164650,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.2918,83.6254,3.303,15.2075,1,H2O2,Co,99.0,Real,Original,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Adipic Acid,Organic Acid,Unknown,OC(=O)CCCCC(=O)O,0.1683,37.9556,1.7025,26.7666,0,None,Li,88.3304,Augmented,Physics-Gaussian-LHS,146.14,0.716,74.6,2,2,5,0,0,10,1,1,0,0,0,0.0107,3.0,5.25,3.75,4.05,66.1
,,Succinic Acid,Organic Acid,LFP,C(CC(=O)O)C(=O)O,0.4603,27.7778,1.3648,20.2298,0,None,Li,80.8816,Augmented,Physics-Gaussian-LHS,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,2.75,5.0,4.0,3.9,67.8
,,Succinic Acid,Organic Acid,Unknown,OC(=O)CCC(=O)O,0.2119,37.857,1.3212,38.4884,0,None,Ni,95.1891,Augmented,Physics-Gaussian-LHS,118.088,-0.0642,74.6,2,2,3,0,0,8,1,1,0,0,0,0.017578,1.35,2.92,3.82,2.7,89.2
,,p-toluene sulfonic acid,Organic Acid,NMC,Cc1ccc(cc1)S(=O)(=O)O,0.4288,35.7774,1.8808,33.2973,0,None,Co,95.4003,Augmented,Physics-Gaussian-LHS,172.2,1.242,54.37,1,2,1,1,1,11,0,1,0,0,0,0.0176,3.5,5.5,3.5,4.3,63.3
,,Citric Acid,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.4331,27.1768,0.8549,41.4835,0,None,Co,81.551,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,DL-Malic Acid,Organic Acid,LCO,OC(CC(=O)O)C(=O)O,0.3389,30.0739,1.6527,34.6615,0,None,Ni,84.0651,Augmented,Physics-Gaussian-LHS,134.087,-1.0934,94.83,3,3,3,0,0,9,1,1,0,0,0,0.029297,1.4,3.08,3.66,2.72,89.1
,,Adipic Acid,Organic Acid,Unknown,OC(=O)CCCCC(=O)O,0.4447,39.2792,1.0941,27.3911,0,None,Li,96.9648,Augmented,Physics-Gaussian-LHS,146.14,0.716,74.6,2,2,5,0,0,10,1,1,0,0,0,0.0107,3.0,5.25,3.75,4.05,66.1
,,Alginic Acid,Organic Acid,NMC,OC1OC(C(=O)O)C(O)C(O)C1O,0.4219,34.8137,0.8225,40.4369,0,None,Ni,82.9443,Augmented,Physics-Gaussian-LHS,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.4049,36.2687,1.3698,23.5926,0,None,Co,97.2241,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Ascorbic Acid,Organic Acid,Unknown,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,0.4033,25.0698,1.3063,38.0918,0,None,Co,82.8117,Augmented,Physics-Gaussian-LHS,176.12,-1.407,107.22,4,6,2,1,0,12,0,1,0,0,0,0.0244,2.0,4.0,4.25,3.25,75.0
,,"Citric Acid, Malic Acid, Gluconic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(C(=O)O)O)C(=O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,0.2589,38.1611,0.465,40.8648,0,None,Co,85.9178,Augmented,Physics-Gaussian-LHS,522.37,-5.835,365.41,13,13,13,0,0,35,1,1,0,0,0,0.0342,1.0,1.75,2.0,1.5,94.4
,,Itaconic Acid,Organic Acid,Other,OC(=O)CC(=C)C(=O)O,0.326,27.8303,0.6157,32.5695,0,None,Mn,77.9938,Augmented,Physics-Gaussian-LHS,130.099,0.1019,74.6,2,2,3,0,0,9,1,1,0,0,0,0.029297,1.41,2.92,3.7,2.68,89.3
,,Methyltrioctylammonium chloride (MTOAC),Organic Solvent,LCO,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],0.1903,30.8817,0.1987,22.4795,0,None,Li,78.3622,Augmented,Physics-Gaussian-LHS,404.17,5.519,0.0,0,0,21,0,0,27,0,0,1,0,1,0.0156,7.25,7.75,2.25,6.45,39.4
,,Tartaric Acid,Organic Acid,LCO,OC([C@@H](O)C(=O)O)C(=O)O,0.3467,32.8298,1.3636,28.405,0,None,Co,77.4105,Augmented,Physics-Gaussian-LHS,150.086,-2.1226,115.06,4,4,3,0,0,10,1,1,0,0,0,0.019531,1.45,3.25,3.5,2.73,89.1
,,Succinic Acid,Organic Acid,Unknown,C(CC(=O)O)C(=O)O,0.3413,37.6943,0.8201,31.8728,0,None,Co,100.0,Augmented,Physics-Gaussian-LHS,118.09,-0.064,74.6,2,2,3,0,0,8,1,1,0,0,0,0.0088,2.75,5.0,4.0,3.9,67.8
,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.372,31.6226,0.5185,27.5153,0,None,Overall,80.563,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Lactic Acid,Organic Acid,LCO,CC(C(=O)O)O,0.2899,39.8117,0.6436,35.1801,0,None,Li,92.8241,Augmented,Physics-Gaussian-LHS,90.08,-0.548,57.53,2,2,1,0,0,6,1,1,0,0,0,0.0107,2.75,5.25,4.0,4.0,66.7
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.1079,31.3346,1.6638,20.3858,0,None,Overall,75.0587,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Tartaric Acid,Organic Acid,NMC,OC([C@@H](O)C(=O)O)C(=O)O,0.1828,29.795,0.0989,40.3512,0,None,Al,72.1886,Augmented,Physics-Gaussian-LHS,150.086,-2.1226,115.06,4,4,3,0,0,10,1,1,0,0,0,0.019531,1.45,3.25,3.5,2.73,89.1
,,Methyltrioctylammonium chloride (MTOAC),Organic Solvent,LFP,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],0.1863,28.7082,1.6083,32.2677,0,None,Co,74.8124,Augmented,Physics-Gaussian-LHS,404.17,5.519,0.0,0,0,21,0,0,27,0,0,1,0,1,0.0156,7.25,7.75,2.25,6.45,39.4
,,Maleic Acid,Organic Acid,Unknown,OC(=O)/C=C\C(=O)O,0.2246,29.3567,1.4603,23.7351,0,None,Al,76.0655,Augmented,Physics-Gaussian-LHS,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,2.75,5.0,4.0,3.9,67.8
,,"Citric Acid, Malic Acid, Gluconic Acid",Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(C(=O)O)O)C(=O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,0.3726,28.9522,1.4336,34.7063,0,None,Li,72.3452,Augmented,Physics-Gaussian-LHS,522.37,-5.835,365.41,13,13,13,0,0,35,1,1,0,0,0,0.0342,1.0,1.75,2.0,1.5,94.4
,,DL-Malic Acid,Organic Acid,Other,OC(CC(=O)O)C(=O)O,0.3852,27.4837,1.3936,35.7366,0,None,Ni,81.6196,Augmented,Physics-Gaussian-LHS,134.087,-1.0934,94.83,3,3,3,0,0,9,1,1,0,0,0,0.029297,1.4,3.08,3.66,2.72,89.1
,,Formic Acid,Organic Acid,Unknown,OC=O,0.3528,34.9826,0.387,35.5171,0,None,Li,79.6627,Augmented,Physics-Gaussian-LHS,46.025,-0.2992,37.3,1,1,0,0,0,3,1,1,0,0,0,0.011719,1.14,2.71,4.54,2.8,88.8
,,Alginic Acid,Organic Acid,LCO,OC1OC(C(=O)O)C(O)C(O)C1O,0.1026,26.0273,0.4658,26.3659,0,None,Li,74.787,Augmented,Physics-Gaussian-LHS,194.14,-3.129,127.45,5,6,1,1,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.1731,35.4123,1.3916,22.2275,0,None,Ni,91.8086,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Gluconic Acid,Bio-solvent,LCO,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,0.4204,25.9765,1.5179,22.1693,0,None,Co,68.1223,Augmented,Physics-Gaussian-LHS,196.16,-3.493,138.45,6,6,5,0,0,13,1,1,0,0,0,0.0186,1.5,3.5,3.25,2.65,81.7
,,Citric Acid,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.1786,39.2243,0.499,24.2885,0,None,Li,88.4407,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Citric Acid,Organic Acid,Unknown,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0.195,28.8703,0.173,20.8589,0,None,Co,71.7249,Augmented,Physics-Gaussian-LHS,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,1.5,3.5,3.5,2.7,81.1
,,Methanesulfonic Acid,Organic Acid,LCO,CS(=O)(=O)O,0.1063,28.0827,0.9103,38.6992,0,None,Co,77.4505,Augmented,Physics-Gaussian-LHS,96.11,-0.496,54.37,1,2,0,0,0,5,0,1,0,0,0,0.0078,2.75,5.25,4.0,4.0,66.7
,,Maleic Acid,Organic Acid,Unknown,OC(=O)/C=C\C(=O)O,0.3375,37.2467,0.5334,35.0017,0,None,Li,98.2873,Augmented,Physics-Gaussian-LHS,116.07,-0.288,74.6,2,2,2,0,0,8,1,1,0,0,0,0.0088,2.75,5.0,4.0,3.9,67.8
